Date,Open,High,Low,Close,Adj Close,Volume,Company,50-Day SMA,200-Day SMA,Volatility,Daily Returns
2018-07-11,68.667999,70.236,68.160004,69.632004,69.632004,36872500,TSLA,63.51963994,65.015610035,0.11675984119392087,0.32259545134849277
2018-07-11,51.4925,52.514999,51.032501,52.487499,50.637497,133697600,AAPL,45.42405918,42.178825955,0.07301729894343345,-0.05128784579517909
2018-07-11,53.4375,54.352501,52.794998,53.447498,53.032158,48381200,NVDA,60.80519924,55.082976105,0.15574128569849882,-0.2136025183625162
2018-07-11,142.339996,144.899994,142.320007,144.779999,141.348892,20502100,VISA,129.11497548,118.11586717,0.04536994458594958,0.011033527200323245
2018-07-11,103.660004,104.470001,103.050003,104.32,97.724213,8672600,WLMART,82.09831009999999,83.307551725,0.07557085029787217,0.08859450551267156
2018-07-11,83.650002,87.961502,83.204002,87.774498,87.774498,163844000,AMZN,83.0207397,69.66476723,0.07653037070762214,-0.10070337641580485
2018-07-12,94.5,95.129997,92.449997,93.190002,87.7743,8496500,WLMART,82.01204454,83.38051650999999,0.07814166038105098,-0.10181625100424196
2018-07-12,43.372501,43.622501,42.075001,42.122501,40.779629,169126400,AAPL,45.49335088,42.192671135,0.08174194803299156,-0.19467526208888253
2018-07-12,282.480011,284.209991,263.380005,265.140015,265.140015,12466700,NTFLX,349.09340274000004,272.35315042999997,0.14121878415654365,-0.19041216793893123
2018-07-12,53.0005,53.763,51.424999,51.828999,51.828999,42024000,GOOGL,55.464929940000005,53.18613496,0.05293820449349348,-0.05195765653454498
2018-07-12,85.253502,85.946503,81.273003,81.456497,81.456497,151522000,AMZN,83.25986963999999,69.832549705,0.07782664624631769,-0.07197991607995291
2018-07-12,105.160004,106.980003,102.910004,103.290001,92.217972,19248600,JP-MRGN,97.12529882000001,93.75932694000001,0.04079178900881546,-0.0734661267158887
2018-07-12,140.820007,142.130005,135.990005,137.110001,134.100983,14007700,VISA,129.53768194,118.28602033000001,0.046496622085238686,-0.05127673020599266
2018-07-12,108.379997,109.449997,104.300003,104.82,100.916107,45044900,M-SOFT,95.75610198,86.501763955,0.04886241447860533,-0.059728223767227084
2018-07-12,73.800003,75.898003,71.529999,71.594002,71.594002,57556000,TSLA,63.61900000000001,65.02081004,0.11658583745734279,0.028176670026615946
2018-07-12,39.615002,39.717499,36.404999,36.9025,36.65237,68167600,NVDA,60.479942120000004,55.061108025,0.1659227399082192,-0.3088651983575702
2018-07-13,86.519997,87.989998,86.5,87.699997,81.680618,6388600,WLMART,81.98993866,83.430426255,0.06955656604563948,-0.06942444428494443
2018-07-13,63.116001,63.916,61.849998,63.773998,63.773998,29349000,TSLA,63.561080000000004,64.986750035,0.1147106606923063,-0.1092270830173735
2018-07-13,62.994999,62.994999,61.904999,62.330002,61.811825,24698800,NVDA,60.548446299999995,55.16579196000001,0.2073137612263778,0.6864346016369474
2018-07-13,90.196503,90.764999,89.761497,90.651497,90.651497,87664000,AMZN,83.54928966,70.047694685,0.07705515028615287,0.11288234012813003
2018-07-13,104.370003,105.599998,104.089996,105.43,100.679344,24635200,M-SOFT,95.98899534,86.662920075,0.04600051343530744,-0.002346136875850724
2018-07-13,47.77,47.959999,47.724998,47.8325,45.985294,50055600,AAPL,45.56636388,42.23338808500001,0.08086395345557891,0.1276535644794612
2018-07-13,107.300003,107.800003,105.139999,106.360001,94.298538,21289100,JP-MRGN,96.99229650000001,93.83374298500001,0.040239076177036794,0.02256139399812418
2018-07-13,409.190002,410.0,395.079987,395.799988,395.799988,15719000,NTFLX,350.7094025,273.49150034499996,0.16005766774249527,0.49279612886798696
2018-07-13,59.25,59.770851,59.0,59.441002,59.441002,24438000,GOOGL,55.56281996,53.25301997500001,0.059341470378171224,0.14686764450148826
2018-07-13,139.789993,140.029999,137.539993,139.419998,135.911606,7865700,VISA,129.88346624000002,118.46503258999999,0.04344551333360787,0.013501936820254246
2018-07-16,107.050003,110.769997,106.980003,110.580002,98.03997,24662600,JP-MRGN,96.97996754,93.92526085,0.04059948615468032,0.03967645818644616
2018-07-16,87.620003,87.720001,86.830002,87.639999,81.624733,4447200,WLMART,81.99701218,83.47872944000001,0.06605333254063621,-0.0006841892405856642
2018-07-16,62.341999,63.032001,61.25,62.02,62.02,39093500,TSLA,63.57859998000001,64.94880003,0.11479388622577537,-0.027503340781614427
2018-07-16,398.980011,403.359985,391.75,400.480011,400.480011,22960000,NTFLX,352.83960269999994,274.664150415,0.1555852535327913,0.011824212081583019
2018-07-16,139.419998,139.550003,138.160004,138.460007,134.975784,4969900,VISA,130.2239652,118.638735325,0.04349818862575588,-0.006885519401485074
2018-07-16,62.049999,62.584999,61.924999,62.049999,61.534142,19703600,NVDA,60.68210964,55.27079484000001,0.2071110960287851,-0.004492392839072434
2018-07-16,59.469501,59.549999,58.964001,59.193001,59.193001,21114000,GOOGL,55.718869999999995,53.320012489999996,0.05934096538370078,-0.004172221053743264
2018-07-16,91.097504,92.097504,90.722504,91.124496,91.124496,109324000,AMZN,83.92002954,70.26700216500001,0.07635010611115722,0.005217773734061959
2018-07-16,105.400002,105.82,104.519997,104.910004,100.18277,21786900,M-SOFT,96.23591780000001,86.820981255,0.0458764090041612,-0.004932233169894218
2018-07-16,47.880001,48.162498,47.605,47.727501,45.884342,60172400,AAPL,45.656607480000005,42.2728994,0.07948227916621506,-0.002195310526882932
2018-07-17,90.578003,92.584503,89.869003,92.196503,92.196503,113658000,AMZN,84.06760966,70.491479685,0.07422839337473404,0.0117642022404163
2018-07-17,58.611,60.152,58.529999,59.939999,59.939999,32208000,GOOGL,55.778009940000004,53.391259995,0.0571557148913695,0.012619701440715891
2018-07-17,104.610001,106.5,104.32,105.949997,101.175896,25901700,M-SOFT,96.30772918000001,86.98396107,0.045311050394387875,0.009913141750821808
2018-07-17,87.400002,88.699997,87.400002,88.190002,82.136986,5911500,WLMART,82.06351151999999,83.53233952000001,0.06591609829819044,0.006275708123908874
2018-07-17,61.762001,64.947998,61.700001,64.538002,64.538002,34981000,TSLA,63.704839979999996,64.92583002,0.11361315852842752,0.04059983876168971
2018-07-17,138.179993,139.910004,137.419998,139.639999,136.126083,5412600,VISA,130.34250491999998,118.81610429,0.04304577559098479,0.008522262037759187
2018-07-17,110.690002,110.93,109.75,110.5,97.969032,14821900,JP-MRGN,97.03746952,94.01768219,0.03959011585299449,-0.0007235620329136827
2018-07-17,61.552502,63.575001,61.294998,63.422501,62.895237,36213600,NVDA,60.625682860000005,55.381167975,0.20557525381985767,0.022119346362219572
2018-07-17,346.950012,385.0,344.0,379.480011,379.480011,58410400,NTFLX,353.11320315999996,275.725950495,0.154250623957466,-0.05243707406909759
2018-07-17,47.4375,47.967499,47.299999,47.862499,46.014137,62138000,AAPL,45.64766666,42.311147005,0.07885965855390095,0.0028287427549904542
2018-07-18,381.23999,383.130005,372.359985,375.130005,375.130005,21746300,NTFLX,352.6480029599999,276.75755052999995,0.14676310088869254,-0.01146307018526993
2018-07-18,88.330002,89.190002,87.940002,88.07,82.025223,5045500,WLMART,82.12870698,83.582004555,0.0657994203418806,-0.001360690298521483
2018-07-18,63.3475,63.487499,62.41,62.924999,62.401871,27764000,NVDA,60.670160020000004,55.48940834999999,0.20154140611352384,-0.007844250590867463
2018-07-18,110.419998,112.120003,110.199997,111.529999,98.882225,14244900,JP-MRGN,97.17595584,94.116838915,0.03957156868281738,0.0093212414306596
2018-07-18,65.0,65.099998,63.25,64.769997,64.769997,28121000,TSLA,63.7635999,64.902320005,0.11307280565277893,0.003594703783981412
2018-07-18,92.400002,92.944,91.563499,92.146004,92.146004,97238000,AMZN,84.21079966,70.71369471,0.06446016698627056,-0.0005477322713639543
2018-07-18,47.945,47.950001,47.482498,47.599998,45.761776,65573600,AAPL,45.671701080000005,42.34642212,0.07368398316672814,-0.0054844231893341755
2018-07-18,139.910004,141.169998,139.369995,140.899994,137.354401,7008600,VISA,130.4908756,118.999663365,0.03192123576595806,0.009023384592649952
2018-07-18,59.827999,60.224998,59.516998,59.793999,59.793999,27872000,GOOGL,55.84961990000001,53.459907494999996,0.052350946163997054,-0.0024357691430725303
2018-07-18,105.940002,106.050003,104.720001,105.120003,100.383308,29493900,M-SOFT,96.41009886,87.14194202499999,0.03758684952159946,-0.007833763093138213
2018-07-19,111.059998,111.089996,109.730003,109.889999,97.428215,16775300,JP-MRGN,97.09261584,94.20781441000001,0.038410971415547196,-0.014704462809165264
2018-07-19,87.860001,88.480003,87.410004,87.720001,81.699242,4883100,WLMART,81.95247101999999,83.63109216000001,0.06580948284308417,-0.003974155608208463
2018-07-19,47.422501,48.137501,47.422501,47.970001,46.117485,81147200,AAPL,45.49968258,42.382953035,0.07342295451946407,0.0077730593323126485
2018-07-19,91.473,92.050003,90.563499,90.648499,90.648499,93538000,AMZN,84.02894970000001,70.9250397,0.06456983657055938,-0.016251437229985566
2018-07-19,62.735001,63.3475,62.5825,63.0075,62.483696,23575200,NVDA,60.5385516,55.59684541000001,0.20097195032611648,0.0013112587601740167
2018-07-19,371.059998,375.75,363.0,364.230011,364.230011,16878700,NTFLX,353.10900332000006,277.70525057500004,0.14567382834383708,-0.02905657733243705
2018-07-19,104.93,105.309998,103.889999,104.400002,99.69574,40171600,M-SOFT,96.32401105999999,87.29196529500001,0.03752185177600501,-0.006849425603706938
2018-07-19,140.949997,140.990005,139.929993,140.130005,136.60376,7937000,VISA,130.4371729,119.179663215,0.03177703089591288,-0.005464994164984915
2018-07-19,59.549999,60.0,59.166,59.348,59.348,25534000,GOOGL,55.85009988000001,53.524254995,0.05238566868347321,-0.007458925769457281
2018-07-19,63.265999,64.708,62.801998,64.045998,64.045998,29576500,TSLA,63.92155988,64.869369985,0.11287657037404765,-0.01117799959138499
2018-07-20,59.348,59.842999,59.210999,59.245499,59.245499,24948000,GOOGL,55.877659859999994,53.585649995000004,0.0506132773382669,-0.0017271180157713006
2018-07-20,47.945,48.107498,47.5425,47.860001,46.011745,82704800,AAPL,45.337994560000006,42.41818308,0.07048721933295236,-0.0022928396897620162
2018-07-20,108.080002,108.199997,106.080002,106.269997,101.481476,56004000,M-SOFT,96.20385053999999,87.44733902,0.035473776781871656,0.017911858621040277
2018-07-20,62.982498,63.375,62.612499,62.7225,62.201057,22235200,NVDA,60.443758200000005,55.698217305,0.20099847655013703,-0.004523403993259345
2018-07-20,87.400002,88.169998,87.199997,88.059998,82.015907,4815100,WLMART,81.84458268,83.68391377500001,0.06490188980599743,0.003875984553198153
2018-07-20,64.246002,64.648003,62.341999,62.716,62.716,25811000,TSLA,64.12807989999999,64.82704998499999,0.11138621756695279,-0.020766293625403387
2018-07-20,91.250504,91.741997,90.502998,90.684998,90.684998,77688000,AMZN,83.9529997,71.13331469500001,0.06294949016266858,0.00040264318110772024
2018-07-20,140.0,141.470001,139.919998,140.990005,137.442108,7153600,VISA,130.34771184000002,119.36487325,0.030885119023414377,0.006137078510869642
2018-07-20,110.0,111.739998,109.779999,111.279999,98.660606,13578100,JP-MRGN,97.01915863999999,94.30677417999999,0.030702983384960088,0.01264922076217867
2018-07-20,364.920013,370.5,360.140015,361.049988,361.049988,15096700,NTFLX,353.30300296,278.63695048,0.14308012459195538,-0.00873080993866815
2018-07-23,111.059998,114.239998,110.93,113.349998,100.49585,18140000,JP-MRGN,97.08115098,94.403456045,0.030548994990363506,0.018601588561091953
2018-07-23,359.149994,363.899994,353.600006,362.660004,362.660004,11505200,NTFLX,354.2474030000001,279.571350505,0.14302017516377624,0.004459260638446594
2018-07-23,90.610497,90.949997,88.499496,90.099998,90.099998,77770000,AMZN,84.12719967999999,71.338312195,0.06198304589270294,-0.006450901614399207
2018-07-23,87.650002,88.150002,87.379997,87.629997,81.61541,4150000,WLMART,81.54882372,83.71853345,0.06310256391662124,-0.004883162482126835
2018-07-23,47.669998,47.990002,47.389999,47.9025,46.052597,63957600,AAPL,45.286623399999996,42.457858505,0.0691937771132176,0.0008878602626352095
2018-07-23,62.455002,62.4725,60.82,62.352501,61.834133,30158400,NVDA,60.62981922,55.79463851,0.20072608676829246,-0.005898999433401886
2018-07-23,106.300003,108.139999,106.129997,107.970001,103.104881,29707000,M-SOFT,96.20473418,87.62346691,0.03555314815936907,0.01599705743341784
2018-07-23,59.050499,60.324501,59.049999,60.275002,60.275002,52384000,GOOGL,56.043069880000004,53.65630000499999,0.05002019288490125,0.01737689811676657
2018-07-23,60.368,61.099998,58.571999,60.639999,60.639999,54964500,TSLA,63.9752799,64.766719975,0.10625568449580401,-0.03310161681229662
2018-07-23,140.660004,140.970001,139.639999,140.029999,136.506256,7723600,VISA,130.3480982,119.558556875,0.030189179176156197,-0.006809063202086407
2018-07-24,113.550003,114.779999,113.419998,114.150002,101.205116,14000400,JP-MRGN,97.0965001,94.488743555,0.0299267805707754,0.007057664570228495
2018-07-24,60.883999,61.543999,58.509998,59.486,59.486,47954000,TSLA,63.99711988,64.72120998999999,0.0989464198776628,-0.019030326830975164
2018-07-24,91.4505,92.0,90.469002,91.461998,91.461998,85574000,AMZN,84.35489958,71.547874685,0.054120923825442646,0.01511653751646036
2018-07-24,366.940002,367.399994,354.559998,357.320007,357.320007,12851500,NTFLX,354.82320316,280.373600565,0.14150675964757428,-0.014724526942871963
2018-07-24,140.990005,141.470001,139.509995,140.029999,136.506256,8336700,VISA,130.52416342,119.72216343999999,0.029816786593942247,0.0
2018-07-24,62.837502,63.712502,62.0,62.177502,61.660587,35462000,NVDA,60.59762828,55.873574515,0.19563075169336905,-0.0028066375572857183
2018-07-24,48.112499,48.415001,48.012501,48.25,46.386673,74791600,AAPL,45.309937,42.504657175000006,0.06736733388965216,0.007254227161173965
2018-07-24,108.57,108.82,107.260002,107.660004,102.808861,26316600,M-SOFT,96.39673598000002,87.77832103499999,0.03551213579058719,-0.002871057093795759
2018-07-24,63.129501,63.299999,61.778,62.403999,62.403999,66364000,GOOGL,56.19094989999999,53.72407001,0.04656883243436453,0.03532139244060084
2018-07-24,88.120003,88.5,87.610001,87.959999,81.922791,5589500,WLMART,81.61532335999999,83.75963235,0.06160287245508825,0.00376621277770961
2018-07-25,87.269997,88.019997,87.110001,87.900002,81.86689,5809100,WLMART,81.67828372,83.75574295999999,0.05999104443846497,-0.0006823620059527302
2018-07-25,48.264999,48.712502,48.107498,48.705002,46.824104,66839600,AAPL,45.35021882,42.529835889999994,0.061969350724922656,0.009430100753291759
2018-07-25,59.348,61.924,58.900002,61.748001,61.748001,35377000,TSLA,64.09535992,64.726959995,0.0984702641400416,0.038025770769593015
2018-07-25,357.570007,363.279999,355.649994,362.869995,362.869995,8467800,NTFLX,355.55800296,281.21845057,0.14014951017679214,0.015532262093569393
2018-07-25,62.272499,63.095001,61.6875,62.967499,62.444023,31911200,NVDA,60.62966853999999,55.93177001,0.18890857475966732,0.012705620204361612
2018-07-25,107.959999,111.150002,107.599998,110.830002,105.835999,30702100,M-SOFT,96.66278258,87.91158672500002,0.03576700806668987,0.029444329706171946
2018-07-25,61.956501,63.292999,61.956501,63.185001,63.185001,42556000,GOOGL,56.37541996,53.782180014999994,0.04657002015602585,0.012515255632896238
2018-07-25,113.879997,115.519997,113.379997,115.18,102.118324,13329100,JP-MRGN,97.1454567,94.573273085,0.028888075584942,0.009023338306336282
2018-07-25,91.464996,93.192001,91.132004,93.180496,93.180496,74764000,AMZN,84.64238950000001,71.73149466,0.05390514657589528,0.01878920248385585
2018-07-25,140.339996,142.770004,139.899994,142.639999,139.050613,8376000,VISA,130.75325641999999,119.87361481499998,0.030001444686830223,0.018639123762943077
2018-07-26,358.190002,365.540009,356.630005,363.089996,363.089996,6993700,NTFLX,356.25600284,282.115700555,0.12590560998567923,0.0006062804944784173
2018-07-26,110.739998,111.0,109.5,109.620003,104.680527,31372100,M-SOFT,96.90094466,88.08088402,0.03209911071554231,-0.0109175706840543
2018-07-26,141.610001,142.789993,139.529999,142.5,138.914124,10520800,VISA,130.98370732,120.05498296,0.028420613530804276,-0.0009815778374167028
2018-07-26,115.419998,115.589996,114.580002,114.849998,101.825737,11897800,JP-MRGN,97.18309402000001,94.68693039,0.028365712602387655,-0.002865176283151638
2018-07-26,60.970001,62.139999,60.728001,61.330002,61.330002,23152500,TSLA,64.17603994,64.667379995,0.09803229198182015,-0.00676943371818628
2018-07-26,88.5,89.43,88.18,88.230003,82.174248,6548300,WLMART,81.71740116,83.80116506,0.05543147063559238,0.0037543627222189624
2018-07-26,62.549999,63.488548,62.451,63.4165,63.4165,48112000,GOOGL,56.56197994,53.86549001,0.045388586648046986,0.0036638283823087203
2018-07-26,91.949997,92.234001,90.224998,90.400002,90.400002,198488000,AMZN,84.86310958,71.93359467,0.0542695942974146,-0.02983987121081655
2018-07-26,48.6525,48.990002,48.4025,48.552502,46.67749,76304000,AAPL,45.379204259999995,42.57356245,0.06017837683069678,-0.003131165093943955
2018-07-26,62.764999,64.082497,62.595001,63.709999,63.180344,32512400,NVDA,60.67420536,56.03688777,0.1473365936794256,0.011791697021186431
2018-07-27,63.549999,63.6945,61.549999,61.924999,61.924999,42612000,GOOGL,56.72188990000001,53.9438375,0.04562825847931934,-0.02351913145632445
2018-07-27,366.850006,367.0,351.649994,355.209991,355.209991,8949500,NTFLX,356.85580264,282.978600485,0.12588385383221248,-0.021702622178552122
2018-07-27,93.802498,94.002502,90.3265,90.863503,90.863503,193620000,AMZN,85.0986197,72.13985968499999,0.05425119922079518,0.005127223337893172
2018-07-27,115.18,116.300003,114.809998,116.029999,102.871933,12802700,JP-MRGN,97.24835724,94.80659965499999,0.028155744023802217,0.010274376899427562
2018-07-27,143.080002,143.139999,139.210007,140.710007,137.169159,7014900,VISA,131.19388218,120.226413815,0.02854671721841985,-0.01256146567212979
2018-07-27,61.450001,61.537998,59.068001,59.436001,59.436001,28516500,TSLA,64.22659994,64.58692,0.09794409631096176,-0.030882128456477198
2018-07-27,110.18,110.18,106.139999,107.68,102.82795,37005300,M-SOFT,97.1205809,88.24299011500001,0.032322118894627994,-0.01769743669708501
2018-07-27,64.080002,64.150002,62.459999,63.005001,62.481209,29542000,NVDA,60.696335420000004,56.13970994,0.14736420686385265,-0.011065704232316231
2018-07-27,88.639999,88.879997,88.029999,88.129997,82.0811,4679400,WLMART,81.78520434,83.846945165,0.055423198232679466,-0.0011335424694121077
2018-07-27,48.747501,48.797501,47.525002,47.744999,45.901176,96096000,AAPL,45.39838356,42.61503492,0.060278777609729585,-0.01663144269325534
2018-07-30,91.366501,91.474998,88.301003,88.960999,88.960999,131246000,AMZN,85.30346972,72.33796717999999,0.0544143292479349,-0.02093804373797903
2018-07-30,107.190002,107.529999,104.760002,105.370003,100.622047,34668300,M-SOFT,97.29266142,88.3915242,0.03250282713351257,-0.021452367765767977
2018-07-30,351.929993,352.029999,334.019989,334.959991,334.959991,18260700,NTFLX,357.0714026,283.74165041,0.12637099905354277,-0.05700853160968666
2018-07-30,88.0,88.940002,87.889999,88.879997,82.77961,6010700,WLMART,81.88281086,83.893014505,0.05542561570072326,0.008509998038525257
2018-07-30,59.18,59.220001,57.226002,58.034,58.034,34070500,TSLA,64.27999998,64.49728001,0.09802517053171471,-0.023588414032094773
2018-07-30,47.974998,48.049999,47.267502,47.477501,45.644009,84118000,AAPL,45.41568848000001,42.653320805,0.060252330588807745,-0.005602623340195123
2018-07-30,116.279999,117.610001,116.059998,116.730003,103.492546,13411600,JP-MRGN,97.35830674,94.926551855,0.028149962681173233,0.00603287001518682
2018-07-30,61.400501,61.7458,60.573502,60.987,60.987,36998000,GOOGL,56.87526988,54.018699999999995,0.04575089693476631,-0.015147339768225021
2018-07-30,63.147499,63.2075,60.68,61.032501,60.525108,34034000,NVDA,60.68811428,56.219501085000005,0.14751165431899518,-0.03130702864600454
2018-07-30,140.130005,140.419998,135.309998,136.479996,133.045563,12812400,VISA,131.32158512,120.38100927,0.02913352281666241,-0.030062122054710705
2018-07-31,331.51001,342.5,328.0,337.450012,337.450012,14085400,NTFLX,357.1840027,284.505800495,0.1263694687847963,0.007433786323453706
2018-07-31,137.130005,138.020004,135.630005,136.740005,133.299118,7683300,VISA,131.44012684,120.539151665,0.02910125350180231,0.0019057756927978176
2018-07-31,47.575001,48.035,47.334999,47.572498,45.735344,157492000,AAPL,45.428474879999996,42.6935008,0.06025038354462058,0.0020010293136170088
2018-07-31,117.080002,117.080002,114.82,114.949997,101.914391,15843800,JP-MRGN,97.41870424000001,95.03297302499999,0.02835071684888883,-0.015248972616829892
2018-07-31,106.489998,106.720001,105.379997,106.080002,101.300018,27655200,M-SOFT,97.45461866,88.54415435499999,0.032500009523587454,0.006737797731346085
2018-07-31,89.324501,90.091499,86.966003,88.872002,88.872002,114774000,AMZN,85.49544970000001,72.538779695,0.05441717834943039,-0.0010004046829555913
2018-07-31,58.450001,59.664001,57.813999,59.627998,59.627998,25384500,TSLA,64.33459995999999,64.41041999999999,0.09793131147541204,0.027466623014095193
2018-07-31,89.0,89.660004,88.800003,89.230003,83.105606,6708100,WLMART,81.9707317,83.94245286499999,0.0553805214133641,0.003938119544172558
2018-07-31,60.927502,61.970001,60.535,61.215,60.706081,28398800,NVDA,60.69193676,56.29099223,0.1475075675426342,0.0029900483614171414
2018-07-31,61.0005,61.379398,60.279999,60.862999,60.862999,32894000,GOOGL,57.012949860000006,54.094264994999996,0.04566383179180134,-0.0020332365914047523
2018-08-01,118.610001,120.480003,118.07,119.339996,115.948425,6660700,VISA,131.21067904,120.60772794,0.037634959339799545,-0.13016359943206823
2018-08-01,88.199997,88.580002,87.599998,88.279999,83.54583,22113000,M-SOFT,97.26340224000002,88.60669521,0.04589937980895015,-0.1752634239413462
2018-08-01,61.799999,62.653999,61.601501,62.343498,62.343498,85590000,AMZN,85.16091966,72.608032185,0.07731741846440833,-0.2985023787356562
2018-08-01,55.1115,55.563499,55.081001,55.347,55.347,20952000,GOOGL,57.05015986,54.140547495,0.0487052100508843,-0.09062976012733126
2018-08-01,100.25,101.75,100.209999,101.610001,93.486046,8843900,WLMART,82.28749622,84.043564505,0.05963026072208373,0.12490661580639939
2018-08-01,55.099998,56.25,54.645,55.5,54.970417,88121600,NVDA,60.588677319999995,56.33405242,0.1485916649429724,-0.09448252803537094
2018-08-01,43.587502,43.9025,43.482498,43.587502,41.573776,82271200,AAPL,45.360289220000006,42.712801680000005,0.06253898002331969,-0.09099238435814527
2018-08-01,63.200001,67.403999,63.099998,67.281998,67.281998,49297000,TSLA,64.58019994,64.371730005,0.10035003123795112,0.1283625185604924
2018-08-01,108.150002,108.68,107.699997,108.5,95.193192,12466500,JP-MRGN,97.32951082,95.10136254000001,0.030970410678119,-0.06594945948310671
2018-08-01,210.020004,212.5,208.440002,212.050003,212.050003,5580200,NTFLX,354.79260286000004,284.637650545,0.14338048072517826,-0.371610622434946
2018-08-02,52.7705,52.931,50.033001,50.076,50.076,57182000,GOOGL,56.97198984,54.1580325,0.05166828658275988,-0.09523551412000653
2018-08-02,58.470001,58.805,54.377499,54.380001,53.861107,114400000,NVDA,60.4384891,56.373434285,0.14865113269965233,-0.020180127067255138
2018-08-02,113.110001,113.110001,107.839996,107.879997,94.649231,27425800,JP-MRGN,97.23860888000002,95.1641689,0.030991673825506143,-0.005714284693804528
2018-08-02,119.529999,119.82,113.540001,113.860001,110.62413,12673400,VISA,130.85193422,120.651816495,0.03839562592974902,-0.0459195111964652
2018-08-02,103.230003,103.480003,100.0,100.019997,92.023186,13975100,WLMART,82.58170948000001,84.13530252000001,0.05976912506263126,-0.015647896799486083
2018-08-02,40.072498,40.25,38.7575,38.787498,36.995522,217562000,AAPL,45.19477027999999,42.71237132499999,0.06565549561320083,-0.11012360291737755
2018-08-02,68.662003,69.723999,62.919998,63.046001,63.046001,51573000,TSLA,64.72483998,64.31305002,0.10095728708792127,-0.06295884673341601
2018-08-02,89.709999,89.879997,84.760002,85.010002,80.451187,55628700,M-SOFT,96.98813826,88.65611705500001,0.04621951475469593,-0.03704126226288007
2018-08-02,71.484001,71.6875,67.497002,67.525002,67.525002,171572000,AMZN,84.90955966,72.702354695,0.0790344121520357,0.08311217955720096
2018-08-02,267.079987,267.619995,250.0,250.100006,250.100006,9306700,NTFLX,352.90020296,284.9606006,0.14741011717740915,0.17943882321001436
2018-08-03,322.200012,322.920013,314.130005,317.0,317.0,11340100,NTFLX,352.25440278,285.601700605,0.15565657653235124,0.26749297239121206
2018-08-03,115.110001,115.230003,113.209999,114.739998,100.6679,11173700,JP-MRGN,97.29030138,95.25520291000001,0.03306750002704404,0.06358920126884082
2018-08-03,94.269997,95.099998,93.769997,94.43,89.78582,25887800,M-SOFT,96.90625152000001,88.75564907,0.051239880211384516,0.11602853044293804
2018-08-03,77.5,77.744003,77.262497,77.593002,77.593002,77252000,AMZN,84.85834964,72.849157215,0.083883463753833,0.14910032879377022
2018-08-03,55.765999,56.380001,55.639999,56.299999,56.299999,27102000,GOOGL,57.01874978,54.20641999,0.05669160692412314,0.1242910575924594
2018-08-03,43.869999,44.279999,43.767502,44.235001,42.363369,95096400,AAPL,45.1376178,42.74196399,0.07108406373431034,0.14509450630268161
2018-08-03,60.737499,60.737499,59.8475,60.294998,59.756771,41191200,NVDA,60.40547038,56.44857948999999,0.14984865220058052,0.10946050551838837
2018-08-03,87.769997,88.129997,87.339996,87.919998,81.372871,9588700,WLMART,82.66589694,84.17603135499999,0.06384978580904821,-0.11573512571060074
2018-08-03,121.959999,122.82,121.169998,122.220001,118.953285,6948900,VISA,130.65957749999998,120.735902075,0.041102259935895356,0.07529238874014199
2018-08-03,66.571999,66.660004,65.253998,65.82,65.82,17831000,TSLA,64.92983998,64.27567003,0.10095570409484134,0.043999602766240375
2018-08-05,95.849998,96.160004,95.059998,95.809998,91.097961,23484600,M-SOFT,96.84965270000001,88.86080013,0.05130504814765958,0.014614122809147423
